nameID	relatedNameID	type
158166	644887	basionym
158167	644895	basionym
158168	667312	basionym
158169	644904	basionym
158170	644908	basionym
158171	538390	basionym
158172	644965	basionym
158173	667331	basionym
143895	143899	basionym
143895	143895-alt	spelling correction
158174	645001	basionym
158175	645013	basionym
158176	645036	basionym
158177	538539	basionym
158178	645055	basionym
158179	645069	basionym
158179	158179-alt	spelling correction
158180	645075	basionym
158181	645079	basionym
158182	645113	basionym
158183	667412	basionym
158184	645154	basionym
158185	645160	basionym
158186	645175	basionym
158187	152543	basionym
158188	645186	basionym
158189	667431	basionym
158190	645202	basionym
158191	645226	basionym
158192	645255	basionym
155107	155108	basionym
104178	104178-alt	spelling correction
104179	104179-alt	spelling correction
126057	126057-alt	spelling correction
130553	130552	basionym
130550	130551	basionym
130554	596428	basionym
138084	138085	basionym
132177	128157	basionym
132177	132177-alt	spelling correction
126059	127696	basionym
132166	128157	basionym
123583	123584	basionym
126061	126061-alt	spelling correction
126062	124775	basionym
158882	127700	basionym
138086	138087	basionym
126068	127701	basionym
126071	126067	basionym
132087	126111	basionym
138088	138089	basionym
126072	126072-alt	spelling correction
126074	127705	basionym
140070	140070-alt	spelling correction
121932	121930	basionym
126080	126118	basionym
123581	123582	basionym
150205	126088	basionym
138090	138091	basionym
136899	136900	basionym
123588	123589	basionym
123588	123588-alt	spelling correction
126086	127709	basionym
126089	127711	basionym
144397	139211	basionym
126092	126065	basionym
126097	127714	basionym
105204	105204-alt	spelling correction
139208	139209	basionym
123586	123587	basionym
126102	127715	basionym
126103	126088	basionym
126104	127717	basionym
123590	123591	basionym
104192	107470	basionym
123589	123589-alt	spelling correction
156316	128563	basionym
156317	128563	basionym
104195	102879	basionym
104196	102923	basionym
104197	102880	basionym
104198	102186	basionym
104199	102882	basionym
104200	102958	basionym
104201	102959	basionym
104202	102961	basionym
104203	102974	basionym
104204	102999	basionym
126120	129631	basionym
126125	129679	basionym
126127	129680	basionym
157539	110269	basionym
104211	106158	basionym
104212	106158	basionym
154014	106157	basionym
104213	106159	basionym
154015	154016	basionym
104216	104234	basionym
104217	104245	basionym
152002	104229	basionym
104219	104235	basionym
104220	106066	basionym
104223	104225	basionym
104226	106160	basionym
104231	106089	basionym
104232	106065	basionym
104233	106103	basionym
104238	104238-alt	spelling correction
104239	106162	basionym
104241	115002	basionym
104249	106156	basionym
104250	106156	basionym
104247	106157	basionym
104255	104255-alt	spelling correction
158762	158762-alt	spelling correction
104263	104266	basionym
149009	149010	basionym
104268	100461	basionym
104278	121333	basionym
104278	104278-alt	spelling correction
104279	105986	basionym
104279	104279-alt	spelling correction
104280	100520	basionym
104280	104280-alt	spelling correction
104281	104281-alt	spelling correction
104282	119195	basionym
104282	104282-alt	spelling correction
104283	104283-alt	spelling correction
104284	104284-alt	spelling correction
151058	125646	basionym
151155	150799	basionym
150798	150799	basionym
150798	150798-alt	spelling correction
151156	150801	basionym
150800	150801	basionym
150800	150800-alt	spelling correction
151161	150811	basionym
156243	156244	basionym
150810	150811	basionym
150810	150810-alt	spelling correction
151154	137009	basionym
150797	137009	basionym
137023	137009	basionym
151158	150805	basionym
150804	150805	basionym
150804	150804-alt	spelling correction
151157	150803	basionym
150802	150803	basionym
150802	150802-alt	spelling correction
151159	150807	basionym
150806	150807	basionym
151160	150809	basionym
150808	150809	basionym
150808	150808-alt	spelling correction
126129	102829	basionym
123545	123544	basionym
126130	126863	basionym
153026	153027	basionym
126131	126121	basionym
126132	127765	basionym
126133	126121	basionym
157436	139650	basionym
126134	126516	basionym
131858	131859	basionym
126136	125033	basionym
157536	125446	basionym
126138	128319	basionym
126139	125043	basionym
126141	126141-alt	spelling correction
159005	159006	basionym
159007	159008	basionym
159009	159010	basionym
158998	158999	basionym
159000	159001	basionym
159002	159003	basionym
137653	137654	basionym
137649	137650	basionym
123515	137019	basionym
133482	133482-alt	spelling correction
152606	152606-alt	spelling correction
137651	137650	basionym
137651	137651-alt	spelling correction
154008	154007	basionym
104311	104311-alt	spelling correction
104312	104351	basionym
104313	104313-alt	spelling correction
153357	153357-alt	spelling correction
142233	133853	basionym
142233	142233-alt	spelling correction
105211	105211-alt	spelling correction
104318	103035	basionym
137652	137650	basionym
104325	104325-alt	spelling correction
104326	104339	basionym
104328	100478	basionym
104330	110537	basionym
105431	105431-alt	spelling correction
105430	105430-alt	spelling correction
105429	105429-alt	spelling correction
105432	105432-alt	spelling correction
153356	153357	basionym
104333	104333-alt	spelling correction
104336	104340	basionym
104340	104340-alt	spelling correction
123470	123468	basionym
104350	103037	basionym
133488	133488-alt	spelling correction
134753	134753-alt	spelling correction
123338	123338-alt	spelling correction
123339	123339-alt	spelling correction
104357	104358	basionym
104359	104359-alt	spelling correction
104361	104361-alt	spelling correction
104362	104362-alt	spelling correction
104363	103042	basionym
155699	155700	basionym
155050	155051	basionym
133489	133480	basionym
152523	152524	basionym
152650	152650-alt	spelling correction
104370	104370-alt	spelling correction
152472	152473	basionym
145973	145973-alt	spelling correction
149535	149534	basionym
123500	123499	basionym
123500	123500-alt	spelling correction
152567	560529	basionym
146193	154591	basionym
104374	107502	basionym
105552	105552-alt	spelling correction
149081	149082	basionym
149091	146175	basionym
148228	148229	basionym
121502	121500	basionym
146195	146196	basionym
104381	121206	basionym
146197	146198	basionym
144769	144769-alt	spelling correction
154821	154822	basionym
154823	148214	basionym
146201	146200	basionym
104385	104384	basionym
149144	149144-alt	spelling correction
146204	146205	basionym
121560	121560-alt	spelling correction
151478	151478-alt	spelling correction
149451	149452	basionym
149451	149451-alt	spelling correction
124130	124129	basionym
124136	154519	basionym
124138	124137	basionym
124140	124139	basionym
124128	124123	basionym
124128	124128-alt	spelling correction
124124	124124-alt	spelling correction
104389	104389-alt	spelling correction
152090	154541	basionym
152483	152484	basionym
149533	149533-alt	spelling correction
146211	675857	basionym
146208	146209	basionym
146304	146305	basionym
148221	148222	basionym
104391	104391-alt	spelling correction
105556	105556-alt	spelling correction
146213	146214	basionym
146240	146240-alt	spelling correction
146239	146239-alt	spelling correction
121550	121550-alt	spelling correction
104393	104459	basionym
104394	104459	basionym
121551	121550	basionym
104397	104076	basionym
148092	148093	basionym
149455	149455-alt	spelling correction
104399	115627	basionym
149054	149055	basionym
104401	104401-alt	spelling correction
104402	104400	basionym
136609	136608	basionym
145974	145974-alt	spelling correction
148094	148095	basionym
104406	107518	basionym
104406	104406-alt	spelling correction
154525	154524	basionym
146180	146181	basionym
146183	146184	basionym
146215	146216	basionym
149143	149143-alt	spelling correction
104414	104414-alt	spelling correction
148435	148436	basionym
152746	115627	basionym
149066	149067	basionym
104418	121197	basionym
146306	146307	basionym
104420	104385	basionym
104420	104420-alt	spelling correction
105534	105535	basionym
104425	104413	basionym
104426	104442	basionym
151387	104377	basionym
153093	153094	basionym
153095	153096	basionym
153097	153098	basionym
145456	145457	basionym
104427	104427-alt	spelling correction
149532	149532-alt	spelling correction
105558	105558-alt	spelling correction
105557	105557-alt	spelling correction
105545	105545-alt	spelling correction
105544	105544-alt	spelling correction
146781	146781-alt	spelling correction
146782	541881	basionym
148096	154514	basionym
149543	149543-alt	spelling correction
149544	149543	basionym
149544	149544-alt	spelling correction
104428	107542	basionym
148097	148098	basionym
146219	146220	basionym
146222	146223	basionym
152434	152433	basionym
146225	146226	basionym
146225	146225-alt	spelling correction
146315	154532	basionym
149549	149548	basionym
149549	149549-alt	spelling correction
152529	152512	basionym
146227	146228	basionym
152525	152527	basionym
104433	118866	basionym
146310	146311	basionym
146257	146257-alt	spelling correction
148213	148214	basionym
149086	149086-alt	spelling correction
149085	149086	basionym
148436	148436-alt	spelling correction
146324	146325	basionym
152738	152738-alt	spelling correction
145975	145975-alt	spelling correction
149089	149090	basionym
105541	105540	basionym
105539	105540	basionym
153116	153115	basionym
104434	104435	basionym
104435	104435-alt	spelling correction
104436	104478	basionym
148100	147904	basionym
104441	104432	basionym
148203	148204	basionym
148101	148102	basionym
105536	105536-alt	spelling correction
105535	105538	basionym
150049	150048	basionym
150049	150049-alt	spelling correction
154903	154903-alt	spelling correction
154902	154902-alt	spelling correction
139114	139115	basionym
146230	146231	basionym
146232	146233	basionym
146234	146235	basionym
146236	146237	basionym
146238	146240	basionym
146241	146240	basionym
146241	146241-alt	spelling correction
146242	154902	basionym
146242	146242-alt	spelling correction
149454	149455	basionym
104449	104484	basionym
104450	104453	basionym
104452	104460	basionym
149456	149457	basionym
121555	121555-alt	spelling correction
145976	145976-alt	spelling correction
104454	104508	basionym
148103	148104	basionym
123418	123418-alt	spelling correction
124134	124134-alt	spelling correction
151477	151477-alt	spelling correction
124127	124123	basionym
124133	124132	basionym
104458	104414	basionym
148105	148106	basionym
147340	147341	basionym
148107	148108	basionym
146244	146245	basionym
146221	146220	basionym
154176	154176-alt	spelling correction
149548	149548-alt	spelling correction
149409	149408	basionym
149076	146231	basionym
104463	104375	basionym
121552	121552-alt	spelling correction
144023	144024	basionym
146196	146196-alt	spelling correction
123501	123502	basionym
149459	149459-alt	spelling correction
149458	149459	basionym
149458	149458-alt	spelling correction
149071	149071-alt	spelling correction
145978	145978-alt	spelling correction
146250	146250-alt	spelling correction
149083	149084	basionym
151482	151482-alt	spelling correction
151483	151483-alt	spelling correction
149546	149545	basionym
147954	148819	basionym
147955	147955-alt	spelling correction
104468	104980	basionym
146253	146252	basionym
148110	148056	basionym
149460	149461	basionym
146254	146254-alt	spelling correction
146255	146255-alt	spelling correction
146700	146700-alt	spelling correction
146256	146257	basionym
123689	123690	basionym
104471	104471-alt	spelling correction
104472	104980	basionym
105269	105270	basionym
154532	154532-alt	spelling correction
104474	104436	basionym
104475	104437	basionym
104476	104439	basionym
151388	148232	basionym
148111	149292	basionym
148112	148113	basionym
104478	104478-alt	spelling correction
149150	149150-alt	spelling correction
154533	154534	basionym
149148	149148-alt	spelling correction
146260	146260-alt	spelling correction
149462	149463	basionym
146259	146260	basionym
146261	146262	basionym
148437	148438	basionym
104480	104519	basionym
104480	104480-alt	spelling correction
104481	104520	basionym
104482	104482-alt	spelling correction
146267	146268	basionym
148211	148212	basionym
144526	144526-alt	spelling correction
146269	146270	basionym
124119	124120	basionym
150776	150776-alt	spelling correction
154534	154534-alt	spelling correction
149063	154536	basionym
149063	149063-alt	spelling correction
146271	146272	basionym
149068	149069	basionym
149139	149139-alt	spelling correction
149078	149079	basionym
148114	148115	basionym
148116	148117	basionym
148118	148119	basionym
146276	146277	basionym
146277	146277-alt	spelling correction
123417	123418	basionym
121557	121557-alt	spelling correction
145980	145980-alt	spelling correction
149464	149465	basionym
149152	149152-alt	spelling correction
104490	104490-alt	spelling correction
104491	107552	basionym
149466	149467	basionym
149466	149466-alt	spelling correction
148058	148059	basionym
146280	561541	basionym
146281	561541	basionym
104494	104494-alt	spelling correction
145981	145981-alt	spelling correction
104495	104494	basionym
105543	105544	basionym
154869	154870	basionym
154869	154869-alt	spelling correction
154175	154175-alt	spelling correction
146284	146284-alt	spelling correction
148120	104484	basionym
153099	153100	basionym
149468	149469	basionym
146286	146287	basionym
146288	146289	basionym
152646	152647	basionym
148122	148122-alt	spelling correction
146290	146291	basionym
148121	148122	basionym
145983	145983-alt	spelling correction
146226	146226-alt	spelling correction
146293	149738	basionym
149141	149141-alt	spelling correction
156263	148232	basionym
146294	154513	basionym
149470	149471	basionym
104505	104493	basionym
153101	153102	basionym
104506	104506-alt	spelling correction
146297	146298	basionym
149472	149473	basionym
146300	146301	basionym
149064	149065	basionym
146303	154542	basionym
148215	148216	basionym
149469	149469-alt	spelling correction
149142	149142-alt	spelling correction
149474	149475	basionym
149140	149140-alt	spelling correction
149410	149140	basionym
149074	149075	basionym
149058	149059	basionym
149058	149058-alt	spelling correction
105577	105577-alt	spelling correction
149056	149057	basionym
149070	149071	basionym
149117	149118	basionym
148125	148126	basionym
148462	148463	basionym
104524	107561	basionym
157247	157248	basionym
154875	154876	basionym
104525	104076	basionym
149547	149545	basionym
148123	148124	basionym
154873	154874	basionym
152459	152458	basionym
104526	104526-alt	spelling correction
104528	104528-alt	spelling correction
154023	105019	basionym
105248	113881	basionym
104534	112660	basionym
140172	140173	basionym
104535	112737	basionym
105260	112774	basionym
104536	112856	basionym
154024	154025	basionym
104537	113021	basionym
104538	112774	basionym
154234	152476	basionym
154235	154236	basionym
154237	154238	basionym
154239	148252	basionym
154240	154241	basionym
154242	154243	basionym
154248	154249	basionym
154250	154251	basionym
154256	154258	basionym
154261	154262	basionym
154263	146431	basionym
154232	154233	basionym
154264	154265	basionym
154270	154271	basionym
154272	154273	basionym
154274	118760	basionym
154275	154276	basionym
154278	154279	basionym
154280	154281	basionym
154429	154281	basionym
154282	154428	basionym
154427	154428	basionym
154283	154284	basionym
154285	154286	basionym
154288	154289	basionym
154290	154291	basionym
154138	154139	basionym
154292	154293	basionym
154292	154292-alt	spelling correction
154294	154295	basionym
154296	646972	basionym
154303	154304	basionym
154305	154306	basionym
154412	154413	basionym
154311	154312	basionym
152465	152466	basionym
104540	118829	basionym
154313	118829	basionym
154320	154321	basionym
104541	118804	basionym
154328	148166	basionym
154329	154330	basionym
154332	152747	basionym
154333	154334	basionym
104542	118812	basionym
154335	118812	basionym
154336	118813	basionym
154337	154338	basionym
154339	154340	basionym
154418	154419	basionym
154341	154419	basionym
149476	149477	basionym
154342	154343	basionym
154422	154423	basionym
154211	154212	basionym
154349	149728	basionym
149478	149479	basionym
154350	154421	basionym
154420	154421	basionym
154357	154358	basionym
154351	154352	basionym
154353	154354	basionym
154359	154360	basionym
154361	154362	basionym
154367	154368	basionym
154367	154367-alt	spelling correction
154369	154370	basionym
154371	154372	basionym
149480	149481	basionym
154375	154376	basionym
154377	154378	basionym
154379	154380	basionym
154381	154382	basionym
154383	154384	basionym
154213	154214	basionym
154389	154390	basionym
154391	154392	basionym
154393	154394	basionym
154395	154396	basionym
154397	149483	basionym
149482	149483	basionym
104543	114937	basionym
154398	154399	basionym
154400	154401	basionym
154404	154405	basionym
154406	154407	basionym
154408	154409	basionym
104544	118843	basionym
104545	118746	basionym
146793	146792	basionym
146791	146792	basionym
139213	139763	basionym
140449	140450	basionym
140453	140453-alt	spelling correction
140454	140455	basionym
153029	153030	basionym
153029	153029-alt	spelling correction
153031	153032	basionym
153033	153034	basionym
153035	153036	basionym
133287	133288	basionym
126144	129172	basionym
104551	104550	basionym
104552	104553	basionym
135798	135609	basionym
126145	129090	basionym
104557	102535	basionym
126146	126329	basionym
126147	129753	basionym
152417	152418	basionym
104560	112810	basionym
104568	118888	basionym
104572	118905	basionym
104574	118976	basionym
139089	139090	basionym
155906	155906-alt	spelling correction
157176	109268	basionym
157172	109269	basionym
157171	115724	basionym
157170	109277	basionym
157177	157178	basionym
157184	157185	basionym
157182	157183	basionym
157180	157181	basionym
157174	127218	basionym
157175	118560	basionym
104576	104576-alt	spelling correction
104577	104229	basionym
104579	104227	basionym
126148	126323	basionym
158293	109268	basionym
158294	109269	basionym
158295	115724	basionym
158292	109277	basionym
158297	157185	basionym
158298	129128	basionym
158299	157183	basionym
158301	157181	basionym
158300	110266	basionym
158302	118560	basionym
156354	150194	basionym
104583	119058	basionym
104583	104583-alt	spelling correction
104585	112528	basionym
104587	112537	basionym
104588	112596	basionym
133885	112596	basionym
104589	112615	basionym
151915	151916	basionym
104590	108366	basionym
151402	151403	basionym
104591	112653	basionym
104592	112654	basionym
104593	112681	basionym
137024	137025	basionym
137881	137882	basionym
138525	138526	basionym
143355	143356	basionym
104594	112652	basionym
104595	112739	basionym
104596	112740	basionym
104597	112742	basionym
137884	137885	basionym
137640	137641	basionym
149350	149350-alt	spelling correction
157034	157035	basionym
137886	137887	basionym
138165	138166	basionym
104598	112897	basionym
122308	112897	basionym
143360	143361	basionym
104599	113050	basionym
156367	143387	basionym
104601	113113	basionym
147602	135901	basionym
143117	143118	basionym
104603	113201	basionym
155329	138167	basionym
104606	103811	basionym
149401	149402	basionym
149403	149404	basionym
149400	100336	basionym
144165	144166	basionym
104607	104607-alt	spelling correction
104609	104609-alt	spelling correction
104613	112219	basionym
104622	104625	basionym
104631	118799	basionym
105473	111592	basionym
133494	127965	basionym
133495	133660	basionym
134774	134771	basionym
105472	111592	basionym
105474	111594	basionym
104632	119890	basionym
156923	152947	basionym
156921	156922	basionym
156924	150172	basionym
133119	105266	basionym
133120	100950	basionym
104634	104634-alt	spelling correction
126149	128234	basionym
104639	104639-alt	spelling correction
126153	126153-alt	spelling correction
104641	116480	basionym
104648	101128	basionym
104649	101096	basionym
104649	104649-alt	spelling correction
104652	101128	basionym
104653	101096	basionym
132784	132785	basionym
104656	101245	basionym
104661	105824	basionym
104663	105828	basionym
104667	104664	basionym
146894	146895	basionym
146894	146894-alt	spelling correction
146869	146870	basionym
146868	103268	basionym
104671	103803	basionym
126159	126159-alt	spelling correction
126163	128581	basionym
126164	104680	basionym
126165	128890	basionym
126169	128594	basionym
126171	126170	basionym
104680	104680-alt	spelling correction
104682	104682-alt	spelling correction
151787	115064	basionym
105521	105521-alt	spelling correction
105531	117076	basionym
105531	105531-alt	spelling correction
123912	123913	basionym
104710	104717	basionym
105512	105513	basionym
104712	104707	basionym
105519	105520	basionym
104716	104716-alt	spelling correction
139214	139628	basionym
147358	147358-alt	spelling correction
156850	156851	basionym
138198	138199	basionym
126174	128661	basionym
104722	109783	basionym
126177	129112	basionym
138204	138205	basionym
126178	127404	basionym
105311	119679	basionym
105313	119680	basionym
138201	138202	basionym
126179	127290	basionym
104724	107633	basionym
104725	103679	basionym
105312	108582	basionym
126180	119681	basionym
126181	128229	basionym
104726	110555	basionym
126183	124563	basionym
104728	109794	basionym
126185	129681	basionym
105315	105772	basionym
105315	105315-alt	spelling correction
104730	113523	basionym
146754	146754-alt	spelling correction
146756	146756-alt	spelling correction
146757	154609	basionym
139219	139220	basionym
104732	100558	basionym
141827	141828	basionym
139222	139629	basionym
139223	139630	basionym
139224	139631	basionym
153771	144559	basionym
104742	119487	basionym
151028	151029	basionym
151030	151031	basionym
151032	151033	basionym
139225	139656	basionym
136963	136964	basionym
136965	136966	basionym
136965	136965-alt	spelling correction
104744	114456	basionym
104745	114457	basionym
104746	114460	basionym
104747	114461	basionym
104747	104747-alt	spelling correction
104748	114462	basionym
104748	104748-alt	spelling correction
104750	107447	basionym
126188	129161	basionym
126189	103552	basionym
121465	121466	basionym
121463	121464	basionym
121459	121460	basionym
121461	121462	basionym
121467	121468	basionym
121467	121467-alt	spelling correction
104754	100583	basionym
126191	132412	basionym
126192	121302	basionym
126193	130105	basionym
104760	108631	basionym
104761	108632	basionym
104762	108633	basionym
104763	104759	basionym
104764	115552	basionym
123411	123412	basionym
104770	119407	basionym
104771	119409	basionym
104772	119408	basionym
104774	119415	basionym
104775	119416	basionym
104780	119404	basionym
104781	119405	basionym
104782	119410	basionym
104783	119413	basionym
104784	119414	basionym
104787	119418	basionym
104788	119419	basionym
104790	119420	basionym
104791	119421	basionym
104792	119422	basionym
104798	118512	basionym
104798	104798-alt	spelling correction
104799	103123	basionym
147691	147692	basionym
147248	147249	basionym
147475	105847	basionym
147250	147251	basionym
147476	105853	basionym
147477	129629	basionym
104801	105854	basionym
147478	142246	basionym
147479	147480	basionym
147481	129630	basionym
147482	142247	basionym
147483	147484	basionym
147485	105857	basionym
147486	142249	basionym
104802	105859	basionym
147252	147253	basionym
147488	147487	basionym
147489	147490	basionym
147254	143485	basionym
147255	147256	basionym
104803	117572	basionym
104803	104803-alt	spelling correction
147257	143486	basionym
147260	116563	basionym
147258	147259	basionym
105267	105267-alt	spelling correction
104808	104808-alt	spelling correction
147625	154654	basionym
105469	105469-alt	spelling correction
131278	131277	basionym
131271	131270	basionym
131280	131279	basionym
131282	131281	basionym
147262	147263	basionym
131273	131272	basionym
139071	139072	basionym
124277	124277-alt	spelling correction
147669	147670	basionym
147671	147672	basionym
147264	119409	basionym
158473	158472	basionym
158473	158473-alt	spelling correction
147265	147266	basionym
104830	112261	basionym
104832	111757	basionym
104833	103795	basionym
104835	103799	basionym
104836	104836-alt	spelling correction
104839	104839-alt	spelling correction
104845	119909	basionym
155154	155154-alt	spelling correction
104846	103694	basionym
104847	119911	basionym
104848	119911	basionym
137607	137607-alt	spelling correction
105231	105232	basionym
104854	119050	basionym
104858	119054	basionym
104859	119054	basionym
104860	119051	basionym
146005	119052	basionym
104861	119052	basionym
104862	119053	basionym
155086	149240	basionym
104872	119063	basionym
104871	119063	basionym
104873	119072	basionym
104875	119073	basionym
104874	119073	basionym
104877	119076	basionym
104876	119076	basionym
104882	119077	basionym
104881	119077	basionym
104883	104953	basionym
104883	104883-alt	spelling correction
104884	119054	basionym
104884	104884-alt	spelling correction
104890	116844	basionym
133498	133499	basionym
104898	109807	basionym
104900	104957	basionym
155143	155143-alt	spelling correction
104905	104931	basionym
104906	104933	basionym
146134	146132	basionym
146637	144509	basionym
104912	100466	basionym
133502	133325	basionym
104915	104331	basionym
149351	149351-alt	spelling correction
104916	104904	basionym
104918	104315	basionym
105413	105413-alt	spelling correction
146002	146002-alt	spelling correction
105412	105412-alt	spelling correction
104924	106394	basionym
135673	135673-alt	spelling correction
130572	130573	basionym
153681	119062	basionym
135354	135355	basionym
130571	130570	basionym
105420	105422	basionym
105420	105420-alt	spelling correction
133497	104959	basionym
140629	140630	basionym
104932	104928	basionym
104936	104899	basionym
133505	122479	basionym
146135	146133	basionym
147428	146133	basionym
104947	104933	basionym
105424	105422	basionym
146132	146133	basionym
146001	146002	basionym
104953	104953-alt	spelling correction
105227	105226	basionym
105221	105230	basionym
105221	105221-alt	spelling correction
105218	105217	basionym
105219	105223	basionym
105220	105228	basionym
104956	104894	basionym
138126	119838	basionym
146158	155013	basionym
104965	104965-alt	spelling correction
105230	105230-alt	spelling correction
149484	149485	basionym
154226	154227	basionym
154228	154229	basionym
154230	154231	basionym
154230	154230-alt	spelling correction
154266	154268	basionym
154269	148942	basionym
154324	154325	basionym
154344	154345	basionym
154346	154347	basionym
154373	154374	basionym
153103	153104	basionym
104977	104977-alt	spelling correction
104979	104977	basionym
149219	149220	basionym
104982	104978	basionym
131325	131328	basionym
158265	158264	basionym
158487	158487-alt	spelling correction
140254	100950	basionym
140254	140254-alt	spelling correction
130593	130593-alt	spelling correction
104990	104990-alt	spelling correction
104991	104991-alt	spelling correction
104994	104994-alt	spelling correction
142434	142435	basionym
138057	138057-alt	spelling correction
142436	142437	basionym
142438	142439	basionym
133507	133773	basionym
138454	138455	basionym
138456	105007	basionym
105012	107816	basionym
154646	154607	basionym
135674	135674-alt	spelling correction
146334	134953	basionym
134751	134750	basionym
146333	134952	basionym
146335	134954	basionym
135040	135041	basionym
152697	152698	basionym
105400	113913	basionym
152694	152695	basionym
105401	105401-alt	spelling correction
142737	142738	basionym
105023	105023-alt	spelling correction
155142	155142-alt	spelling correction
122394	122392	basionym
105025	108385	basionym
135035	135036	basionym
157452	136258	basionym
157452	157452-alt	spelling correction
135030	135031	basionym
124091	124092	basionym
124091	124091-alt	spelling correction
135058	135059	basionym
135017	135019	basionym
135018	135019	basionym
153835	137238	basionym
153732	153733	basionym
153864	153865	basionym
152700	100886	basionym
143232	143231	basionym
105029	105066	basionym
144972	148872	basionym
105036	548562	basionym
157457	108370	basionym
122393	122391	basionym
154434	153811	basionym
134972	134974	basionym
122390	122391	basionym
137637	137633	basionym
153283	135033	basionym
135679	135679-alt	spelling correction
157453	108380	basionym
134968	134969	basionym
135727	135727-alt	spelling correction
137300	137301	basionym
144976	105091	basionym
135069	135070	basionym
135072	135073	basionym
105060	105046	basionym
105060	105060-alt	spelling correction
135043	135044	basionym
138438	135055	basionym
137305	137303	basionym
148226	132792	basionym
139818	139819	basionym
157455	150791	basionym
135051	135052	basionym
137380	137379	basionym
135073	135073-alt	spelling correction
137384	137384-alt	spelling correction
105082	105099	basionym
135002	135002-alt	spelling correction
157456	113062	basionym
135022	135023	basionym
157454	101751	basionym
137248	137249	basionym
137524	134961	basionym
144910	144910-alt	spelling correction
148933	148933-alt	spelling correction
146339	134967	basionym
134749	134750	basionym
137276	137276-alt	spelling correction
146330	105099	basionym
105101	105101-alt	spelling correction
140079	140078	basionym
154472	138821	basionym
155989	153811	basionym
137673	137674	basionym
143230	143231	basionym
136255	136116	basionym
144979	144979-alt	spelling correction
140080	140078	basionym
137281	137282	basionym
137287	137288	basionym
137358	137359	basionym
137370	137371	basionym
137237	137238	basionym
137387	137388	basionym
137321	137322	basionym
153286	137376	basionym
137400	137401	basionym
137251	137252	basionym
137352	137353	basionym
135807	105027	basionym
137235	137236	basionym
122713	122714	basionym
159213	159214	basionym
137443	105066	basionym
135810	105032	basionym
137242	137243	basionym
137429	137430	basionym
137422	137423	basionym
105111	105037	basionym
159212	137415	basionym
135811	105032	basionym
137291	137292	basionym
137289	137290	basionym
137375	137376	basionym
137364	137365	basionym
137448	137112	basionym
156547	156548	basionym
137346	137347	basionym
137344	137345	basionym
137263	137264	basionym
137392	137394	basionym
137402	137403	basionym
137404	137405	basionym
137408	137409	basionym
137414	137415	basionym
137381	137382	basionym
142751	142752	basionym
137445	137446	basionym
137297	137298	basionym
137395	137396	basionym
137253	137254	basionym
137279	137280	basionym
137373	137374	basionym
131359	137332	basionym
137333	137334	basionym
137450	144399	basionym
135814	105056	basionym
137269	137270	basionym
137312	137313	basionym
137299	137300	basionym
137265	137266	basionym
137362	137363	basionym
137362	137362-alt	spelling correction
137330	123707	basionym
135937	105063	basionym
137437	137438	basionym
137293	137294	basionym
137307	137308	basionym
137318	105070	basionym
137367	137368	basionym
137425	137426	basionym
137326	137327	basionym
137378	137380	basionym
137302	137304	basionym
122715	122716	basionym
138042	138043	basionym
137383	137384	basionym
137315	137316	basionym
137452	137453	basionym
135409	135410	basionym
105115	105086	basionym
159208	135576	basionym
137360	137361	basionym
137342	137343	basionym
137397	137398	basionym
137214	137215	basionym
137272	137273	basionym
159207	145079	basionym
137275	137276	basionym
137310	137311	basionym
137528	105107	basionym
135817	105107	basionym
126196	126196-alt	spelling correction
105121	100014	basionym
155713	100016	basionym
105122	100017	basionym
126197	127687	basionym
126198	128675	basionym
124478	127245	basionym
105127	106017	basionym
105128	109322	basionym
105128	105128-alt	spelling correction
105129	109322	basionym
126200	126848	basionym
105131	105131-alt	spelling correction
105530	117633	basionym
105527	109675	basionym
105529	109677	basionym
105528	109676	basionym
126202	126730	basionym
157518	137570	basionym
126203	124902	basionym
126206	126234	basionym
126209	126816	basionym
126210	126241	basionym
126211	124906	basionym
126212	124906	basionym
126213	126856	basionym
126214	126857	basionym
105133	117751	basionym
126216	126875	basionym
126218	129475	basionym
126219	126895	basionym
157520	133233	basionym
157514	133237	basionym
126221	126237	basionym
126222	129576	basionym
126223	126250	basionym
126225	126828	basionym
126226	126886	basionym
158199	559771	basionym
158199	158199-alt	spelling correction
150912	150913	basionym
158200	559798	basionym
158201	559800	basionym
158202	562832	basionym
150908	150909	basionym
158203	559804	basionym
158194	562708	basionym
158204	562901	basionym
150932	150933	basionym
158205	562911	basionym
158206	562915	basionym
158206	158206-alt	spelling correction
158207	559816	basionym
150918	150919	basionym
158208	158209	basionym
150924	150925	basionym
150922	150923	basionym
150922	150922-alt	spelling correction
158210	559831	basionym
158195	563064	basionym
150888	122116	basionym
150895	150894	basionym
150889	150796	basionym
150896	150904	basionym
150891	150890	basionym
150893	150892	basionym
122132	122114	basionym
158211	563127	basionym
150910	150911	basionym
149221	149222	basionym
150914	150915	basionym
158212	601003	basionym
158212	158212-alt	spelling correction
158213	141777	basionym
158214	144008	basionym
150916	150917	basionym
158215	559881	basionym
158216	559883	basionym
158217	563233	basionym
158218	563281	basionym
158219	559889	basionym
158220	559890	basionym
158221	563319	basionym
158222	563320	basionym
150920	150921	basionym
150930	150931	basionym
124101	124099	basionym
158225	559911	basionym
150958	150959	basionym
158196	563685	basionym
